name,explicit,artists,album_name,key,mode,time_signature,genre,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Gvnman Shift,True,Skeng,Gvnman Shift,4,0.0,4.0,j-dance,0.044602878055182975,0.6818181818181818,0.9255502805351749,0.5699913138245392,0.8222003336884637,0.32063422153710636,0.5512048192771085,0.0,0.0865228013029316,0.3698492462311558,0.3668238671314333
Electro Movimiento,False,Calle 13,Los De Atrás Vienen Conmigo,8,1.0,4.0,afrobeat,0.04287514716939521,0.23863636363636365,0.8090202848511007,0.8599971719428733,0.8054556053631375,0.12354107024884388,0.0785140562248996,4.45e-05,0.11848534201954398,0.5366834170854272,0.4187315657481743
Beat My Drum,False,Dither,Defqon.1 2022,7,,4.0,idm,0.04412861812268207,0.1590909090909091,0.6104876996115667,0.9939998787975517,0.9412426880012865,0.48139176392865013,0.11445783132530121,2.27e-06,0.2518322475570033,0.07376884422110554,0.7866332287082749
This Is Where,False,The Wailin' Jennys,40 Days,4,1.0,4.0,bluegrass,0.06996797769612137,0.29545454545454547,0.4540353905912818,0.23998464768988334,0.6112730415904477,0.009469279894296407,0.8775100401606426,7.76e-05,0.07400244299674268,0.1879396984924623,0.6541326898103605
Fatal Fall,False,Flaw,Divided We Fall,7,1.0,,industrial,0.04762750492922939,0.2840909090909091,0.49719464825205006,0.8789975557506262,0.8602729812853036,0.02378330764148866,0.0012248995983935743,0.0,0.21315146579804561,0.43618090452261304,0.4193624706234917
Dark Side Of The Mountain,False,Unspoken Tradition,Myths We Tell Our Young,2,1.0,4.0,bluegrass,0.05092927135230926,0.23863636363636365,0.6817004747518344,0.6809935560698327,0.8040685870504755,0.007046905967848491,0.536144578313253,0.00768,0.0736970684039088,0.721608040201005,0.42949900895359167
Aku Pahlawan Kecil,False,Maranatha! Kids,"40 Nonstop Lagu Sekolah Minggu Abadi ,Vol. 3",0,0.0,4.0,disney,0.019357319240852322,0.36363636363636365,0.9255502805351749,0.6659932530637119,0.8187830421934991,0.02059017837480731,0.44176706827309237,0.000423,0.598941368078176,0.864321608040201,0.4743405729667776
Dance of the Death,False,Najand,Anarcho-Nihilist 13,8,,3.0,iranian,0.007938486730236364,0.0,0.19400086318515325,0.9749994949897988,0.7980179709329206,0.12023783307641489,0.4106425702811245,0.975,0.2223127035830619,0.03989949748743719,0.48534460550043895
Péssimo Negócio,False,Maneva,Tudo Vira Reggae,4,0.0,4.0,brazil,0.0438861210172778,0.13636363636363635,0.8467846353042727,0.4959898189943437,0.7437835447363661,0.04360273067606254,0.2399598393574297,4.83e-06,0.24572475570032576,0.6824120603015076,0.619390861342881
Lonesome Road to Hell,False,Wednesday 13,Condolences,0,1.0,4.0,industrial,0.04773826316449452,0.25,0.3849805783340527,0.9889997777955115,0.872354111805737,0.06859722528077515,1.8775100401606427e-05,0.158,0.18464983713355052,0.45226130653266333,0.7609974606078769
Don't Judge Me,True,Hypocrisy,Catch 22,1,0.0,4.0,black-metal,0.030599036159392322,0.22727272727272727,0.37850668968493745,0.9709994141881666,0.7879068084507608,0.050979960361153924,1.4859437751004017e-06,0.076,0.05140472312703584,0.15376884422110554,0.4188735193451207
Zahir - Instrumental Version,False,Integral Rigor,Alast (Instrumental Version),7,,4.0,iranian,0.06253619769417944,0.0,0.2080276219249029,0.8889977577547067,0.8556696886244397,0.06991852014974675,4.3574297188755016e-05,0.792,0.0821457654723127,0.21105527638190955,0.39270148210070294
Electronic Battle Weapon 4,False,The Chemical Brothers,Surrender (20th Anniversary Edition),3,,4.0,breakbeat,0.08425091082791049,0.14772727272727273,0.6903323262839879,0.9789995757914309,0.8397089271714878,0.016736401673640166,0.004337349397590362,0.856,0.08835504885993486,0.4914572864321608,0.5818152184771008
The Whiskey or the Coal,False,Big Country Bluegrass,"Mountains, Mamas and Memories",0,1.0,4.0,bluegrass,0.042419916184803286,0.2840909090909091,0.46806214933103146,0.7159942630841143,0.804490723058677,0.0165161858621449,0.5040160642570282,6.35e-06,0.15513029315960913,0.8834170854271357,0.8929617303617713
I'm in,False,櫻坂46,五月雨よ (Special Edition),3,1.0,4.0,j-idol,0.06843907491989545,0.375,0.6353042727665085,0.9699993939877585,0.8647958670874626,0.05175071570138736,0.21586345381526104,0.0,0.2518322475570033,0.5557788944723618,0.5712265316530234
勛章,False,Lu Han,重啟,9,,4.0,mandopop,0.04749088684167769,0.5227272727272727,0.44216659473457065,0.7149942428837062,0.7903592176412647,0.014754459370182781,0.39457831325301207,0.0,0.34344462540716614,0.314572864321608,0.3235963680909344
威廉古堡,False,Jay Chou,范特西,11,0.0,4.0,mandopop,0.052438413298014304,0.5113636363636364,0.6266724212343547,0.5539909906180105,0.8044505196293243,0.006276150627615063,0.11947791164658635,0.0,0.05975162866449512,0.314572864321608,0.5762317103305415
Get Sad,False,Greensky Bluegrass,Stress Dreams,7,1.0,4.0,bluegrass,0.03799861332641135,0.20454545454545456,0.5155373327578766,0.3999878797551711,0.6665125535208154,0.004294208324157675,0.5281124497991968,0.0173,0.0981270358306189,0.49045226130653263,0.40628170954191045
Public Enemy No. 1,True,Intence;Govana,Public Enemy No. 1 Mixtape,0,,3.0,j-dance,0.04203958118749417,0.25,0.5446698316788952,0.8519970103396088,0.8984059340261724,0.22704250165161857,0.14056224899598396,0.0,0.10525244299674269,0.5487437185929649,0.2270889523298791
禁区 - 30th anniversary mix,False,Akina Nakamori,ベスト・コレクション 〜ラブ・ソングス&ポップ・ソングス〜,6,0.0,,j-idol,0.049982703174272475,0.26136363636363635,0.6460940871817005,0.9229984445685804,0.8816009005568175,0.01959920722307861,0.4347389558232932,0.000255,0.29865635179153094,0.9306532663316583,0.5467842252751008
Can You Feel It - Kevin Saunderson Dub Mix,False,Chez Damier;Kevin Saunderson,Can You Feel It (Kevin Saunderson Remix),1,,4.0,chicago-house,0.05434008828455986,0.10227272727272728,0.6439361242986621,0.9749994949897988,0.7960077994652944,0.020149746751816775,0.0006827309236947792,0.395,0.09100162866449513,0.4371859296482412,0.5027050046529234
Caramel Rain,False,Blackburri,Caramel Rain,9,0.0,4.0,study,0.0417587822254013,0.375,0.43892965041001303,0.32998646572660767,0.718153858524132,0.0559348161197974,0.9126506024096386,0.863,0.22638436482084692,0.2914572864321608,0.2798904328533199
Origins and Endings,False,Winds of Plague,Decimate the Weak,9,,4.0,black-metal,0.060739669842874565,0.29545454545454547,0.2630556754423824,0.9289985657710286,0.8652582065250166,0.06782646994054173,1.7068273092369478e-05,0.367,0.06463762214983713,0.25326633165829143,0.4975578723784588
Kunhan kruunun saan kuninkaan,False,Luca Vieri;Lari Halme;Mirella Roininen,Leijonakuningas (Alkuperäinen Suomalainen Soundtrack),6,,,disney,0.044338912393163434,0.25,0.6730686232196806,0.7749954549081891,0.8185820250467365,0.1301475445937018,0.16566265060240964,9.34e-06,0.08275651465798047,0.678391959798995,0.3613087070130334
Can't Help Falling In Love - Piano & Cello,False,Benny Martin;The Wong Janice,Can't Help Falling In Love (Piano & Cello),0,1.0,4.0,disney,0.041251343614494985,0.5113636363636364,0.15839447561501943,0.12898240544459,0.5609584497557643,0.01563532261616384,0.8473895582329317,0.839,0.0981270358306189,0.13366834170854272,0.5605432090976482
We Keep Coming - Original Mix,False,Rotterdam Terror Corps;SRB,Nu Metalz Ep,0,1.0,,happy,0.02566126813788083,0.26136363636363635,0.5835131635735865,0.7039940206792177,0.8373570265543651,0.10262056815679366,0.4608433734939759,0.0,0.14596905537459284,0.5165829145728643,0.3930537373227551
Media Vida,False,Cyclo,Amor y Muerte,3,0.0,4.0,spanish,0.05481556802141391,0.3409090909090909,0.6957272334915839,0.6329925864502463,0.7637244456952178,0.322836379652059,0.4919678714859438,0.0,0.05354234527687296,0.6170854271356784,0.29170938418426623
Majesty,False,Leeland,Majesty: The Worship EP,2,1.0,4.0,forro,0.06944102221556481,0.45454545454545453,0.37850668968493745,0.648992909656775,0.8300400024122058,0.006276150627615063,0.002791164658634538,8.85e-06,0.182614006514658,0.1949748743718593,0.24574796401739188
Sol Ou Chuva,False,Forfun,Polisenso,4,,4.0,brazil,0.04483342107792647,0.5454545454545454,0.6493310315062581,0.6299925258490221,0.8121695780650089,0.0011010790574763278,0.02781124497991968,0.000383,0.08336726384364822,0.75678391959799,0.3451365120423968
扉あけて,False,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),6,,4.0,disney,0.0413367299192148,0.2727272727272727,0.6536469572723349,0.6039920006384129,0.8197278227832835,0.06826690156353227,0.3744979919678715,1.06e-06,0.6274429967426711,0.5989949748743718,0.3786638486248902
Resistance is Futile,False,Hardknox,Hardknox,7,1.0,4.0,breakbeat,0.07565714519916722,0.09090909090909091,0.627751402675874,0.9489989697791895,0.8027619755965184,0.13565293988108346,0.0017068273092369476,0.0009,0.8961726384364822,0.28643216080402006,0.4845454593250369
Bim Bum Bam,False,The Stunned Guys,The Stunned Guys' Rewinds - Early Hardcore 1994-1997,6,0.0,4.0,happy,0.04617813339682822,0.22727272727272727,0.6611998273629695,0.8009959801187985,0.7752628299193921,0.19621228804228147,0.013052208835341365,0.235,0.06026058631921825,0.21105527638190955,0.8017276278502441
Um Sonho de Amor (The Boxer),False,Limão Com Mel,Talismã,11,0.0,4.0,forro,0.041870028382407685,0.5568181818181818,0.6061717738454898,0.8449968689367525,0.7762679156532053,0.025655142039198414,0.0852409638554217,0.0,0.30069218241042345,0.8472361809045226,0.38284359342386814
Rocas de Meditacion,False,Meditación: Por Mateo;Meditaciónessa,Calla Tu Mente,3,1.0,3.0,iranian,0.02043416252380448,0.11363636363636363,0.22205438066465258,0.033680480345702986,0.21997306370233377,0.026425897379431844,0.45180722891566266,0.735,0.09303745928338762,0.035979899497487436,0.25068479466675075
Allt finns kvar,False,Eleonora Feldt,Allt finns kvar,0,,3.0,sleep,0.053179566422982286,0.6363636363636364,0.12926197669400086,0.011180025836521898,0.22140028544434845,0.011561330103501435,0.9156626506024097,0.952,0.09710912052117264,0.038090452261306536,0.1528051608018801
Can´t Help Falling In Love - Piano Version,False,Magic Piano Covers;Music Feel,Can´t Help Falling In Love (Piano Version),5,1.0,3.0,disney,0.031900323443322276,0.6136363636363636,0.12494605092792406,0.07368128836202492,0.5169155929000744,0.019929530940321512,0.9698795180722891,0.927,0.12459283387622151,0.14773869346733667,0.810160723016987
Pescador de Homens (Ao Vivo),False,Frei Gilson,Acoustic Som do Monte,9,0.0,,brazil,0.09436626040676084,0.5340909090909091,0.5317220543806647,0.5889916976322921,0.7576738295776629,0.012552301255230125,0.6596385542168675,1.61e-05,0.2742263843648209,0.30452261306532663,0.5396918029684075
Exit,False,Alphaxone,The Infinite Void,3,0.0,3.0,iranian,0.04763579959883074,0.06818181818181818,0.12818299525248164,0.32998646572660767,0.44863006814481277,0.018828451882845185,0.8544176706827309,0.685,0.10118078175895766,0.12964824120603016,0.24810334221857697
I've Seen Footage,True,Death Grips,The Money Store,11,0.0,4.0,industrial,0.04430646559736991,0.6931818181818182,0.5932239965472593,0.9439988687771492,0.863670171065592,0.35696983043382513,0.048293172690763046,0.0,0.3363192182410424,0.4201005025125628,0.5242451486043858
"Soul Buster, Pt. 1",False,The Mighty Imperials;Joseph Henry,Thunder Chicken,0,,4.0,afrobeat,0.04843111203707815,0.011363636363636364,0.591066033664221,0.9679993535869424,0.7593824753251452,0.02180136533803127,0.0645582329317269,0.597,0.27829804560260585,0.8844221105527639,0.3960768231836511
Hey St. Peter (Radio Edit),False,The Disco Boys,Hey St. Peter,8,0.0,4.0,techno,0.044592631698616596,0.3409090909090909,0.5943029779887786,0.8579971315420571,0.8066416065290369,0.04613521250825808,0.015662650602409636,2.98e-05,0.2996742671009772,0.6984924623115577,0.52394546878861
No Tengo Nada,False,Alejandro Sanz,Halloween 2022 Pop Vol. 2,10,1.0,4.0,spanish,0.049855599560675264,0.0,0.5187742770824342,0.6139922026424933,0.8020785172975256,0.01959920722307861,0.5592369477911647,0.0,0.19075732899022804,0.23919597989949748,0.6173246478762164
永不失聯的愛 [原創概念版],False,Eric Chou,永不失聯的愛 [原創概念版],10,1.0,4.0,mandopop,0.056642103059806034,0.6136363636363636,0.5716443677168752,0.22698438508457872,0.6445815828090137,0.011451222197753798,0.9397590361445783,0.000189,0.09507328990228013,0.3698492462311558,0.2862362843908876
Día De Muertos,False,Doomsday,Leyendas,2,0.0,4.0,black-metal,0.05049428911997947,0.0,0.3882175226586103,0.9419988283763332,0.8332562767604076,0.03754679585994274,0.0009889558232931727,0.00228,0.3760179153094463,0.5035175879396985,0.6283286804098778
Deserve It,False,TakeOva,Intention Riddim,8,1.0,,j-dance,0.04115497907059691,0.0,0.8640483383685801,0.4569890311784298,0.7367479445996744,0.3217353005945827,0.28413654618473894,4.32e-06,0.11746742671009773,0.2984924623115578,0.3821916583860402
Voodoo,False,NYXX;Aesthetic Perfection,Voodoo,9,1.0,4.0,industrial,0.0581993052970248,0.42045454545454547,0.6126456624946051,0.5759914350269875,0.7877861981627032,0.010570358951772734,0.03634538152610442,0.0,0.1072882736156352,0.38090452261306534,0.36621924995925403
Ihr seid zuhause,False,DJ Düse,Mallorca Style,0,,4.0,happy,0.048217402314407985,0.29545454545454547,0.5878290893396634,0.9429988485767412,0.8627253904758075,0.08940761946707773,0.017971887550200804,0.0,0.5816368078175895,0.4613065326633166,0.5134987355614791
Tangerine Tanlines,False,Miso Colt,Tangerine Tanlines,9,0.0,4.0,study,0.029539026176513498,0.42045454545454547,0.6245144583513164,0.5219903442049529,0.6580899350714616,0.03732658004844748,0.9799196787148594,0.918,0.4167345276872964,0.7788944723618091,0.7236636646109683
Oceans Rise,False,Borknagar,The Archaic Course,9,0.0,,black-metal,0.07477888606490628,0.2159090909090909,0.10876132930513596,0.9219984243681723,0.8203308742235712,0.07168024664170888,0.00020281124497991969,0.122,0.10830618892508144,0.1969849246231156,0.6313097059457526
Let Forever Be,False,The Chemical Brothers,Surrender,8,1.0,4.0,breakbeat,0.05248086248950359,0.6590909090909091,0.21450151057401814,0.8719974143477698,0.8611373550163829,0.06044924025545034,0.009156626506024095,8.79e-06,0.09914495114006515,0.4010050251256282,0.5079625452805686
W-KEYAKIZAKAの詩,False,Keyakizaka46,真っ白なものは汚したくなる (Complete Edition),4,1.0,4.0,j-idol,0.07002969979639026,0.20454545454545456,0.6255934397928355,0.9059981011616435,0.8537198223008422,0.015084783087425674,0.49096385542168675,0.0,0.32614006514657984,0.8864321608040201,0.48719000226074244
Meeresrauschen für Wellness und Meditation,False,Meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",3,1.0,4.0,sleep,0.023334857275571858,0.5227272727272727,0.1486836426413466,0.998999979799592,0.5672703881641105,0.03677604051970931,0.3845381526104418,0.981,0.8747964169381107,1.0050251256281408e-05,0.2198020010199629
True Colours,False,Tom Odell,True Colours,10,,,sleep,0.02987691198233333,0.75,0.5015105740181269,0.12598234484336585,0.6932880374695962,0.022351904866769433,0.9457831325301205,0.0,0.09507328990228013,0.16683417085427138,0.24010662292392862
CORUJA,False,CONAN OSIRIS,"MUSICA, NORMAL",7,1.0,4.0,techno,0.05658257660737279,0.14772727272727273,0.6827794561933536,0.5349906068102576,0.7536936900717631,0.012221977537987226,0.040160642570281124,0.188,0.0736970684039088,0.45326633165829144,0.3137384794140996
Interdimensional Summit,False,Dimmu Borgir,Eonian,1,0.0,3.0,black-metal,0.06291946022193608,0.5795454545454546,0.4324557617608978,0.9689993737873505,0.838120891712063,0.057256110988768996,2.1887550200803214e-05,0.171,0.06036237785016287,0.38793969849246235,0.5775408379468252
Badman,True,Skillibeng,The Prodigy,0,0.0,5.0,j-dance,0.03812742466610296,0.0,0.7011221406991799,0.4979898593951598,0.802118720726878,0.06353226161638406,0.06415662650602409,0.0284,0.10321661237785017,0.3658291457286432,0.5372207588734141
11 RAZONES,False,Aitana,Halloween 2022 Pop Vol. 1,5,,,spanish,0.04682560554747503,0.0,0.5360379801467415,0.8739974547485859,0.8574185378012745,0.030830213609337145,0.006014056224899598,0.0,0.20602605863192183,0.34974874371859294,0.7133904302245495
Ghar,False,Bharat Chauhan,Ghar - Single,1,1.0,4.0,indian,0.06922633664941212,0.5340909090909091,0.46374622356495465,0.17398331446295215,0.6311737391199469,0.009799603611539306,0.9477911646586344,0.0546,0.11034201954397395,0.09678391959798995,0.660704615594917
Deus do Furdunço,False,BK;Nave;El Lif Beatz,Gigantes,7,,4.0,brazil,0.031104523083333616,0.5795454545454546,0.8618903754855416,0.6459928490555509,0.8306631555671699,0.2512662409160978,0.028815261044176706,3.84e-06,0.08204397394136809,0.8351758793969849,0.3875017744199618
Clairvoyant,False,Toronto Is Broken,Clare,5,0.0,4.0,idm,0.06211780480105235,0.07954545454545454,0.28139835994820894,0.8529970305400169,0.8556495869097634,0.017947588636864128,0.0006265060240963856,0.958,0.5969055374592834,0.040100502512562815,0.755303544108137
Get It Crackin' - Sefa Remix,False,Re-Style,Pussy Lounge 2019,1,,1.0,happy,0.04078049913418287,0.20454545454545456,0.4518774277082434,0.9289985657710286,0.847327477033791,0.020259854657564413,0.013755020080321286,0.0262,0.15716612377850164,0.06663316582914573,0.3665189297750298
Le mariage forcé,False,Star Feminine Band,Le mariage forcé,2,,4.0,afrobeat,0.034498994637252145,0.06818181818181818,0.7151488994389297,0.751994990298804,0.8152250386958008,0.060889671878440875,0.0571285140562249,0.0,0.20297231270358307,0.7798994974874373,0.46407785366161414
Cleansed In Pestilence (Blade Of Elohim),False,Morbid Angel,Heretic,10,0.0,3.0,black-metal,0.0621417129663739,0.22727272727272727,0.24255502805351753,0.9889997777955115,0.7941182382857258,0.11803567496146224,0.15261044176706828,0.14,0.3729641693811075,0.03959798994974874,0.3688269901105661
暴イズDE∀D (2020 reRec ver.),False,ROTTENGRAFFTY,You are ROTTENGRAFFTY,1,1.0,4.0,j-idol,0.04845697188936472,0.2727272727272727,0.4961156668105309,0.9909998181963275,0.891772368183006,0.08610438229464876,0.0003965863453815261,1.37e-06,0.28033387622149836,0.5819095477386934,0.33944259554265704
It Came Upon the Midnight Clear (Remastered 2014),False,Traditional;Royal Philharmonic Orchestra,"Classical Christmas, Vol. 1",2,1.0,3.0,sleep,0.031161853887931208,0.0,0.17997410444540354,0.24598476889233162,0.6592156310933323,0.014754459370182781,0.9718875502008032,0.0834,0.5663680781758959,0.15678391959798996,0.5081886195275573
U Are - Gari Bay Rework,False,Aaron Smith;Monica Villacci,U Are (Gari Bay Rework),10,,4.0,chicago-house,0.08641972296779375,0.056818181818181816,0.8392317652136383,0.4219883241641481,0.826984541781414,0.044703809733538866,0.001897590361445783,0.635,0.03145358306188926,0.7507537688442211,0.503067774956231
Don't Cry,False,Mavado,Gangsta For Life: The Symphony Of David Brooks,0,1.0,4.0,j-dance,0.029379231806252133,0.26136363636363635,0.6547259387138542,0.9219984243681723,0.8278690172271694,0.4021140717903546,0.045281124497991966,0.0,0.26201140065146583,0.6974874371859296,0.31439041445192767
What's Going On?,True,Mekon;Roxanne Shante,Relax With Mekon,10,,4.0,breakbeat,0.0566540571424668,0.26136363636363635,0.7701769529564092,0.9679993535869424,0.851327718254367,0.06485355648535564,0.011847389558232932,0.000147,0.24368892508143325,0.7417085427135678,0.48719000226074244
Rain to Fall Asleep To,False,Rain Sounds;Nature Sounds Nature Music,15 Calming Loopable Rain Sounds,11,,,sleep,0.023068695965716667,0.0,0.09041864479930947,0.8899977779551147,0.3948378796711359,0.020039638846069147,0.9066265060240964,0.696,0.1093241042345277,0.02391959798994975,0.25567945826301375
Danna Lisboa & Nelson D * Serei A (Remix),False,Linn da Quebrada;Danna Lisboa;Nelson D,PAJUBÁ REMIX I,7,1.0,4.0,techno,0.05446231268074451,0.18181818181818182,0.6320673284419508,0.6699933338653441,0.7916457273805456,0.028848271305879764,0.05090361445783133,3.64e-06,0.13273615635179153,0.22010050251256283,0.29793956982802583
Raízes,False,3030,Arcano 19,4,,4.0,brazil,0.04131013818431634,0.45454545454545453,0.5943029779887786,0.3919877181519067,0.7102337829416849,0.04668575203699625,0.7971887550200804,4.21e-05,0.09201954397394137,0.38894472361809046,0.2805476254317755
Can You Feel It - MK Dub,False,Chez Damier;MK,Can You Feel It,7,1.0,4.0,chicago-house,0.06709363071838181,0.20454545454545456,0.7259387138541217,0.8489969497383847,0.784690534102559,0.017176833296630695,0.0005120481927710843,0.295,0.23656351791530947,0.6844221105527639,0.5253282019736808
あんた飛ばしすぎ!!,False,Momoiro Clover Z,MOMOIRO CLOVER Z,7,,,j-idol,0.05477726616472531,0.22727272727272727,0.3936124298662063,0.9929998585971437,0.9092005548073252,0.18299933935256552,0.0009728915662650603,6.11e-06,0.1602198697068404,0.41708542713567837,0.8278208019852473
Union of Cursed Blood,False,Garhelenth,Union of Cursed Blood,11,,4.0,iranian,0.0500229567179261,0.0,0.34829520932239966,0.9869997373946954,0.8266428126319176,0.05296190266461132,1.1646586345381528e-05,0.124,0.057817589576547236,0.23015075376884422,0.5770834319122201
愛の哲学,False,Philosophy no Dance,愛の哲学,1,,4.0,j-idol,0.06375502620383712,0.17045454545454544,0.548985757444972,0.9149982829653159,0.8600317607091885,0.05153049988989209,0.004548192771084337,3.15e-06,0.28338762214983715,0.7276381909547739,0.5080939837962597
Enjoy the Moment,True,Charly Black,Enjoy the Moment,7,0.0,4.0,j-dance,0.042466512711093245,0.10227272727272728,0.7043590850237376,0.9499989899795975,0.8374575351277465,0.04073992512662409,0.06315261044176707,3.73e-06,0.34242671009771986,0.8884422110552764,0.48194297671435254
Got the Bug - Dub,False,Pierre's Pfantasy Club,G.T.B.,11,,4.0,chicago-house,0.0668577205564845,0.25,0.8349158394475614,0.8419968083355284,0.7438036464510424,0.09160977758203039,0.1606425702811245,0.000204,0.06260179153094463,0.8201005025125627,0.5282513945626515
owari no kisetsu,False,Rei Harakami,[lust],11,0.0,4.0,idm,0.04341527653696568,0.4659090909090909,0.56517047906776,0.6619931722620798,0.685749894465998,0.021140717903545478,0.16666666666666669,0.806,0.08061889250814333,0.5447236180904523,0.6819713674337418
You Rock Me - Long Version,False,Larry Heard;Mr White,E.P.,7,1.0,,chicago-house,0.08572784993869263,0.48863636363636365,0.7863616745791973,0.5749914148265795,0.7031177759462882,0.005615503193129267,0.03413654618473896,0.0153,0.09914495114006515,0.7809045226130653,0.44008243823704146
Cruz de tecido - Ao vivo,False,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],5,1.0,4.0,brazil,0.05919808110137599,0.5113636363636364,0.48856279671989644,0.792995818515534,0.7935352885601141,0.14446157234089405,0.5,3.16e-05,0.9521579804560262,0.4311557788944724,0.35887972324306133
スタート!,False,=LOVE,=LOVE,5,1.0,4.0,j-idol,0.06601581159194714,0.36363636363636365,0.486404833836858,0.9129982425644998,0.8543630771704827,0.036996256331204576,0.011847389558232932,0.0,0.1469869706840391,0.7316582914572864,0.6713090750408773
Das Boot 2017 - Tonenation Club Mix,False,U96;ToneNation,Das Boot 2017,0,0.0,4.0,techno,0.07874056664303498,0.23863636363636365,0.5533016832110487,0.6409927480535107,0.7936961022775243,0.009689495705791678,0.00466867469879518,0.48,0.17956026058631924,0.14271356783919598,0.5135302808052449
What Does it Feel Like - Royksopp Return To The Sun Remix,False,Felix Da Housecat;Röyksopp,The Glitz Part Deux Remix Edition,9,0.0,4.0,chicago-house,0.10025254829327415,0.375,0.8036253776435046,0.5059900209984242,0.7489898888375179,0.06562431182558907,0.002259036144578313,0.578,0.09100162866449513,0.35778894472361805,0.4872636078295295
The Purple People Eater,False,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),2,1.0,,disney,0.03253145021563701,0.0,0.5597755718601639,0.6979938994767694,0.7720264538565139,0.013873596124201717,0.040562248995983936,0.0,0.8412052117263844,0.9658291457286432,0.6713616504471538
Leão - Ao Vivo,False,Rebeca Carvalho;Lukas Agustinho,Leão (Ao Vivo),4,,,brazil,0.07904649357480255,0.5,0.4615882606819163,0.6789935156690166,0.7838663638008323,0.02301255230125523,0.6144578313253012,0.00223,0.06820032573289903,0.18190954773869347,0.5447232693490639
Work.Groove - Chezz Cosmic Groove Remix,False,Mark Farina;Homero Espinosa;Chezz,Work.Groove,8,1.0,4.0,chicago-house,0.08444485972005979,0.20454545454545456,0.7928355632283125,0.6539930106588153,0.7589201358875913,0.05318211847610658,0.030722891566265058,0.864,0.08560667752442996,0.3899497487437186,0.45585506011997706
Aasmaan,False,Gravero;Dikshant,Aasmaan,11,0.0,4.0,indian,0.03724623800139448,0.0,0.5975399223133362,0.32398634452415936,0.6743321205298812,0.009579387800044043,0.3283132530120482,0.000122,0.182614006514658,0.38190954773869346,0.5663790791943345
Cherry Blossom,False,Susumu Yokota,Grinning Cat,2,1.0,4.0,idm,0.07418362154057387,0.13636363636363635,0.3008200258955547,0.3409866879310962,0.6812672120931916,0.02422373926447919,0.059839357429718874,0.506,0.23961726384364823,0.08160804020100502,0.49690593734063077
It's You - JJ Flores Remix Extended,False,York;Sin Plomo;Janet Taylor;JJ Flores,"Swanky Club House, Vol. 1",8,1.0,,techno,0.08805694437057851,0.0,0.7496763055675443,0.938998767775109,0.831427020724868,0.026866329002422373,0.0609437751004016,0.31,0.0788884364820847,0.4,0.5082043921494402
USA (feat. JaguarClaw),True,Yung Beef;Pablo Chill-E;Jaguarclaw,Shishi Plugg,1,1.0,,spanish,0.03900324419165761,0.3409090909090909,0.6601208459214502,0.7269944852886028,0.8160693107122038,0.22043602730676062,0.0964859437751004,0.0,0.08509771986970685,0.3065326633165829,0.692060587898193
In a minute,False,Swattrex;Lofi By Swattrex;Tracer,In a minute,1,1.0,4.0,indian,0.03450753326772412,0.056818181818181816,0.7410444540353905,0.812996222523695,0.82238124912055,0.329442853996917,0.030923694779116467,0.0,0.08377442996742672,0.5125628140703518,0.31001088310909924
Stay Young,False,Mike Perry;Tessa,Stay Young,5,1.0,4.0,chicago-house,0.033121103639944985,0.7386363636363636,0.5640914976262408,0.710994162082074,0.8395481134540776,0.01937899141158335,0.07510040160642571,0.0,0.2182410423452769,0.5587939698492462,0.31369641908907847
右向け右,False,Banty Foot;NEO HERO,#CCC,10,1.0,4.0,j-dance,0.044501878254742964,0.2727272727272727,0.6924902891670263,0.7639952327037006,0.8434076426719199,0.0960140938119357,0.4086345381526104,0.0,0.06585912052117265,0.9256281407035176,0.32430087853503886
Funerary Gyre of Dreams & Madness,False,Devil Master,Ecstasies Of Never Ending Night,6,0.0,4.0,black-metal,0.03255413857660542,0.17045454545454544,0.31484678463530424,0.9549990909816378,0.8019177035801154,0.08070909491301476,5.813253012048192e-06,0.899,0.07939739413680783,0.10954773869346733,0.5784871952598014
Tongues,False,CABAL,Drag Me Down,6,,4.0,black-metal,0.04038357479767105,0.22727272727272727,0.4044022442813984,0.9839996767934712,0.8304621384204073,0.13455186082360712,4.497991967871486e-05,0.0,0.3139250814332248,0.10552763819095477,0.6661829729289234
220 s2c,False,Bogdan Raczynski,Rave 'Till You Cry,1,1.0,4.0,idm,0.029519265345992626,0.0,0.7065170479067759,0.894997878957155,0.8200695519327799,0.023342876018498125,9.578313253012048e-05,0.896,0.09609120521172639,0.37386934673366834,0.7080329963249791
夢の続き,False,Mariya Takeuchi,REQUEST (30th Anniversary Edition),0,,4.0,j-idol,0.07334098069342462,0.5340909090909091,0.7205438066465256,0.9109982021636838,0.8329748527549401,0.0394186302576525,0.10843373493975904,0.0328,0.08143322475570033,0.9025125628140703,0.453010730640421
